chr	gene_id	gene_name	start	end	gene_type
19	ENSG00000105197	TIMM50	39971052	39984422	protein_coding
19	ENSG00000176401	EID2B	40021630	40023494	protein_coding
19	ENSG00000176396	EID2	40028890	40030870	protein_coding
19	ENSG00000269588	CTB-60E11.11	40043674	40045996	pseudogene
19	ENSG00000243581	RPS29P25	40081621	40081791	pseudogene
19	ENSG00000105198	LGALS13	40093164	40098116	protein_coding
19	ENSG00000269519	AC005176.1	40121940	40122086	pseudogene
19	ENSG00000268088	AC093063.2	40184565	40186898	pseudogene
19	ENSG00000006659	LGALS14	40194946	40200084	protein_coding
19	ENSG00000105204	DYRK1B	40315990	40324841	protein_coding
19	ENSG00000128000	ZNF780B	40534167	40562116	protein_coding
19	ENSG00000230086	VN1R96P	40627218	40628075	pseudogene
19	ENSG00000105221	AKT2	40736224	40791443	protein_coding
19	ENSG00000105227	PRX	40899675	40919273	protein_coding
19	ENSG00000160410	SHKBP1	41082757	41097305	protein_coding
19	ENSG00000105245	NUMBL	41172596	41196877	protein_coding
19	ENSG00000086544	ITPKC	41223008	41246765	protein_coding
19	ENSG00000268975	MIA-RAB4B	41277553	41292590	protein_coding
19	ENSG00000171570	RAB4B-EGLN2	41284147	41314103	protein_coding
19	ENSG00000237118	CYP2F1P	41324626	41332677	pseudogene
19	ENSG00000269843	CTC-490E21.10	41337126	41343115	lincRNA
19	ENSG00000255974	CYP2A6	41349443	41356352	protein_coding
19	ENSG00000256612	CYP2B7P1	41430124	41456565	pseudogene
19	ENSG00000197408	CYP2B6	41497204	41524303	protein_coding
19	ENSG00000213908	CYP2A7P1	41530172	41533625	pseudogene
19	ENSG00000224476	RPL36P16	41675766	41676071	pseudogene
19	ENSG00000167600	CYP2S1	41698954	41713444	protein_coding
19	ENSG00000105323	HNRNPUL1	41768401	41813503	protein_coding
19	ENSG00000142039	CCDC97	41816094	41830788	protein_coding
19	ENSG00000123810	B9D2	41860326	41870078	protein_coding
19	ENSG00000105341	ATP5SL	41937223	41946622	protein_coding
19	ENSG00000267107	AC011526.1	41960074	42006559	lincRNA
19	ENSG00000269800	AC005795.2	42027403	42028349	pseudogene
19	ENSG00000268355	AC006129.1	42037566	42038534	lincRNA
19	ENSG00000269266	DNAJC19P2	42111696	42112026	pseudogene
19	ENSG00000269354	AC005626.3	42146027	42146970	pseudogene
19	ENSG00000007306	CEACAM7	42177235	42210895	protein_coding
19	ENSG00000086548	CEACAM6	42254885	42276113	protein_coding
19	ENSG00000142025	DMRTC2	42348806	42356401	protein_coding
19	ENSG00000076928	ARHGEF1	42387228	42434302	protein_coding
19	ENSG00000268041	CTD-2575K13.6	42412671	42414249	pseudogene
19	ENSG00000105409	ATP1A3	42470734	42501649	protein_coding
19	ENSG00000105723	GSK3A	42734338	42746777	protein_coding
19	ENSG00000105722	ERF	42751724	42759309	protein_coding
19	ENSG00000188368	PRR19	42806250	42814973	protein_coding
19	ENSG00000105427	CNFN	42891171	42894439	protein_coding
19	ENSG00000124469	CEACAM8	43084393	43099207	protein_coding
19	ENSG00000233681	CEACAMP1	43124364	43137186	pseudogene
19	ENSG00000231924	PSG1	43370616	43383974	protein_coding
19	ENSG00000242221	PSG2	43568363	43587197	protein_coding
19	ENSG00000230529	CEACAMP9	43600608	43601512	pseudogene
19	ENSG00000227606	AC005392.13	43657431	43665014	lincRNA
19	ENSG00000204941	PSG5	43670408	43690688	protein_coding
19	ENSG00000236123	CEACAMP11	43783085	43788470	pseudogene
19	ENSG00000176531	PHLDB3	43979106	44009087	protein_coding
19	ENSG00000073050	XRCC1	44047192	44084625	protein_coding
19	ENSG00000124444	ZNF576	44100544	44105309	protein_coding
19	ENSG00000105767	CADM4	44126520	44143991	protein_coding
19	ENSG00000104783	KCNN4	44270685	44285409	protein_coding
19	ENSG00000167637	ZNF283	44331444	44353307	protein_coding
19	ENSG00000267058	RP11-15A1.3	44395956	44405957	lincRNA
19	ENSG00000204920	ZNF155	44472014	44502477	protein_coding
19	ENSG00000178386	ZNF223	44555520	44572144	protein_coding
19	ENSG00000167380	ZNF226	44669226	44682534	protein_coding
19	ENSG00000159915	ZNF233	44754318	44779470	protein_coding
19	ENSG00000270679	CTC-512J12.7	44794234	44795064	pseudogene
19	ENSG00000062370	ZNF112	44830708	44871377	protein_coding
19	ENSG00000230666	CEACAM22P	45041045	45124119	pseudogene
19	ENSG00000216588	IGSF23	45116940	45140081	protein_coding
19	ENSG00000186567	CEACAM19	45165545	45187631	protein_coding
19	ENSG00000069399	BCL3	45250962	45263301	protein_coding
19	ENSG00000142273	CBLC	45281126	45303891	protein_coding
19	ENSG00000130208	APOC1	45417504	45422606	protein_coding
19	ENSG00000214855	APOC1P1	45430061	45434643	pseudogene
19	ENSG00000267467	APOC4	45445495	45448753	protein_coding
19	ENSG00000104853	CLPTM1	45457842	45496599	protein_coding
19	ENSG00000142252	GEMIN7	45582453	45594782	protein_coding
19	ENSG00000104866	PPP1R37	45594654	45651335	protein_coding
19	ENSG00000267346	EIF5AP3	45631827	45632288	pseudogene
19	ENSG00000179846	NKPD1	45653008	45663408	protein_coding
19	ENSG00000189114	BLOC1S3	45682003	45685059	protein_coding
19	ENSG00000266958	AC006126.3	45690646	45720191	protein_coding
19	ENSG00000267045	AC006126.4	45741890	45748628	lincRNA
19	ENSG00000104879	CKM	45809672	45826235	protein_coding
19	ENSG00000242675	RPS16P9	45835956	45836382	pseudogene
19	ENSG00000268341	L47234.1	45842445	45842639	protein_coding
19	ENSG00000117877	CD3EAP	45909467	45914024	protein_coding
19	ENSG00000125744	RTN2	45988547	46000319	protein_coding
19	ENSG00000125741	OPA3	46030685	46105470	protein_coding
19	ENSG00000010310	GIPR	46171502	46186982	protein_coding
19	ENSG00000011478	QPCTL	46195741	46207247	protein_coding
19	ENSG00000104936	DMPK	46272975	46285810	protein_coding
19	ENSG00000104941	RSPH6A	46298968	46318577	protein_coding
19	ENSG00000170608	FOXA3	46367247	46377055	protein_coding
19	ENSG00000188425	NANOS2	46416475	46418036	protein_coding
19	ENSG00000268401	CTC-344H19.4	46530912	46533419	lincRNA
19	ENSG00000204869	IGFL4	46543006	46580376	protein_coding
19	ENSG00000188624	IGFL3	46623328	46627931	protein_coding
19	ENSG00000259339	TGIF1P1	46640003	46640804	pseudogene
19	ENSG00000269637	RPL12P41	46722680	46723177	pseudogene
19	ENSG00000188293	IGFL1	46733009	46734500	protein_coding
19	ENSG00000268238	IGFL1P2	46763677	46764115	pseudogene
19	ENSG00000182013	PNMAL1	46969748	46974820	protein_coding
19	ENSG00000204850	AC011484.1	46997765	46999755	protein_coding
19	ENSG00000160014	CALM3	47104331	47114050	protein_coding
19	ENSG00000167414	GNG8	47137333	47137942	protein_coding
19	ENSG00000105287	PRKD2	47177532	47220384	protein_coding
19	ENSG00000090372	STRN4	47222764	47250251	protein_coding
19	ENSG00000181027	FKRP	47249303	47280245	protein_coding
19	ENSG00000130749	ZC3H4	47567444	47617009	protein_coding
19	ENSG00000105327	BBC3	47724081	47736023	protein_coding
19	ENSG00000257704	PRR24	47778142	47778979	protein_coding
19	ENSG00000118160	SLC8A2	47931274	47975425	protein_coding
19	ENSG00000105402	NAPA	47990894	48018497	protein_coding
19	ENSG00000024422	EHD2	48216600	48246391	protein_coding
19	ENSG00000259009	TPRX2P	48337701	48364769	protein_coding
19	ENSG00000105507	CABP5	48533210	48547310	protein_coding
19	ENSG00000105483	CARD8	48684027	48759203	protein_coding
19	ENSG00000142227	EMP3	48824766	48833810	protein_coding
19	ENSG00000105438	KDELR1	48885827	48894810	protein_coding
19	ENSG00000182324	KCNJ14	48958766	48969367	protein_coding
19	ENSG00000269751	CTC-273B12.8	48983104	48985571	lincRNA
19	ENSG00000142235	LMTK3	48988528	49016446	protein_coding
19	ENSG00000105523	FAM83E	49104067	49118111	protein_coding
19	ENSG00000063180	CA11	49141199	49149569	protein_coding
19	ENSG00000232871	SEC1P	49141328	49184461	pseudogene
19	ENSG00000105538	RASIP1	49223844	49243978	protein_coding
19	ENSG00000105550	FGF21	49258816	49261587	protein_coding
19	ENSG00000087076	HSD17B14	49316274	49339935	protein_coding
19	ENSG00000104804	TULP2	49384222	49401990	protein_coding
19	ENSG00000183207	RUVBL2	49496705	49519252	protein_coding
19	ENSG00000268655	CTB-60B18.10	49521504	49522741	lincRNA
19	ENSG00000104827	CGB	49526126	49527590	protein_coding
19	ENSG00000268669	CTB-60B18.17	49545431	49545988	pseudogene
19	ENSG00000213030	CGB8	49550895	49552400	protein_coding
19	ENSG00000269706	CTB-60B18.15	49553474	49554103	pseudogene
19	ENSG00000225950	NTF4	49559050	49568333	protein_coding
19	ENSG00000268287	CTB-60B18.18	49567516	49568113	lincRNA
19	ENSG00000104848	KCNA7	49570675	49576198	protein_coding
19	ENSG00000104863	LIN7B	49617581	49621717	protein_coding
19	ENSG00000130528	HRC	49654455	49658681	protein_coding
19	ENSG00000235555	SUMO1P4	49778376	49778677	pseudogene
19	ENSG00000074219	TEAD2	49843852	49865714	protein_coding
19	ENSG00000261949	CTD-3148I10.1	49927006	49932075	protein_coding
19	ENSG00000161618	ALDH16A1	49956426	49974305	protein_coding
19	ENSG00000142541	RPL13A	49990811	49995565	protein_coding
19	ENSG00000142546	NOSIP	50058968	50093519	protein_coding
19	ENSG00000126464	PRR12	50094900	50129696	protein_coding
19	ENSG00000126461	SCAF1	50145382	50161899	protein_coding
19	ENSG00000126457	PRMT1	50179043	50192286	protein_coding
19	ENSG00000126467	TSKS	50243010	50266587	protein_coding
19	ENSG00000010361	FUZ	50310126	50320633	protein_coding
19	ENSG00000039650	PNKP	50364461	50371166	protein_coding
19	ENSG00000269179	CTC-326K19.6	50412758	50461648	protein_coding
19	ENSG00000161640	SIGLEC11	50452242	50464429	protein_coding
19	ENSG00000105053	VRK3	50479724	50529203	protein_coding
19	ENSG00000269540	CTD-2126E3.5	50562139	50563489	pseudogene
19	ENSG00000267890	CTD-2126E3.4	50578380	50579159	lincRNA
19	ENSG00000161652	IZUMO2	50655805	50666452	protein_coding
19	ENSG00000131398	KCNC3	50815194	50836772	protein_coding
19	ENSG00000131400	NAPSA	50861734	50869087	protein_coding
19	ENSG00000086967	MYBPC2	50936160	50969578	protein_coding
19	ENSG00000204653	ASPDH	51014857	51017947	protein_coding
19	ENSG00000213023	SYT3	51124564	51171651	protein_coding
19	ENSG00000105472	CLEC11A	51226586	51228974	protein_coding
19	ENSG00000269565	GPR32P1	51261639	51262449	pseudogene
19	ENSG00000167747	C19orf48	51300961	51308186	protein_coding
19	ENSG00000174562	KLK15	51328545	51340469	protein_coding
19	ENSG00000167751	KLK2	51364824	51383823	protein_coding
19	ENSG00000167749	KLK4	51409608	51413994	protein_coding
19	ENSG00000228674	CTB-147C22.3	51430334	51430831	pseudogene
19	ENSG00000169035	KLK7	51479729	51487355	protein_coding
19	ENSG00000213022	KLK9	51503806	51512890	protein_coding
19	ENSG00000167757	KLK11	51525472	51531295	protein_coding
19	ENSG00000142544	CTU1	51600863	51611627	protein_coding
19	ENSG00000268581	SIGLEC18P	51623244	51626222	pseudogene
19	ENSG00000269681	CTD-3187F8.6	51658545	51658881	pseudogene
19	ENSG00000268652	CTD-3187F8.7	51697374	51698796	pseudogene
19	ENSG00000142549	IGLON5	51815102	51833608	protein_coding
19	ENSG00000105379	ETFB	51848423	51869672	protein_coding
19	ENSG00000105370	LIM2	51883163	51891214	protein_coding
19	ENSG00000268889	CTD-2616J11.14	51897742	51906904	lincRNA
19	ENSG00000268711	CTD-2616J11.15	51929601	51929922	pseudogene
19	ENSG00000105366	SIGLEC8	51954101	51961710	protein_coding
19	ENSG00000268957	SIGLEC25P	51971614	51971890	pseudogene
19	ENSG00000254521	SIGLEC12	51994611	52005043	protein_coding
19	ENSG00000268839	SIGLEC26P	52008313	52008616	pseudogene
19	ENSG00000105492	SIGLEC6	52022779	52035110	protein_coding
19	ENSG00000268500	SIGLEC5	52115344	52150142	protein_coding
19	ENSG00000244071	RPL9P33	52124389	52124954	pseudogene
19	ENSG00000171049	FPR2	52255279	52273779	protein_coding
19	ENSG00000268316	AC006272.2	52343024	52344198	lincRNA
19	ENSG00000198093	ZNF649	52392477	52408293	protein_coding
19	ENSG00000256683	ZNF350	52467596	52490109	protein_coding
19	ENSG00000256087	ZNF432	52534632	52598991	protein_coding
19	ENSG00000196267	ZNF836	52657117	52674896	protein_coding
19	ENSG00000198633	ZNF534	52932440	52955568	protein_coding
19	ENSG00000198482	ZNF808	53030905	53067717	protein_coding
19	ENSG00000123870	ZNF137P	53091758	53100660	pseudogene
19	ENSG00000189190	ZNF600	53267448	53290044	protein_coding
19	ENSG00000204604	ZNF468	53341261	53360902	protein_coding
19	ENSG00000268225	CTD-2331H12.5	53365060	53366119	pseudogene
19	ENSG00000180257	ZNF816	53430388	53466164	protein_coding
19	ENSG00000268282	CTD-2620I22.2	53507293	53508403	pseudogene
19	ENSG00000267943	CTD-2620I22.3	53510765	53516433	lincRNA
19	ENSG00000269526	ERVV-1	53517174	53519375	protein_coding
19	ENSG00000170954	ZNF415	53611132	53636330	protein_coding
19	ENSG00000268613	CTD-2620I22.7	53638190	53638575	lincRNA
19	ENSG00000197497	ZNF665	53662466	53696639	protein_coding
19	ENSG00000269051	CTD-2245F17.3	53700364	53714268	lincRNA
19	ENSG00000267809	NDUFV2P1	53727226	53728132	pseudogene
19	ENSG00000189348	FAM90A27P	53784808	53788200	pseudogene
19	ENSG00000174677	VN1R6P	53818390	53819296	pseudogene
19	ENSG00000203326	ZNF525	53868946	53895470	protein_coding
19	ENSG00000241069	CTD-3141N22.1	53889486	53889641	pseudogene
19	ENSG00000249435	CTD-2224J9.7	53929272	53929752	pseudogene
19	ENSG00000213777	CTD-2224J9.8	54006646	54015941	pseudogene
19	ENSG00000268864	CTB-167G5.5	54102882	54106751	protein_coding
19	ENSG00000269641	CTB-167G5.6	54107656	54111705	pseudogene
19	ENSG00000229000	SEPT7P8	54275760	54276534	pseudogene
19	ENSG00000142408	CACNG8	54466294	54493469	protein_coding
19	ENSG00000189068	VSTM1	54544079	54567207	protein_coding
19	ENSG00000170906	NDUFA3	54606036	54612564	protein_coding
19	ENSG00000167608	TMC4	54663846	54676944	protein_coding
19	ENSG00000235081	AC010492.2	54732911	54734088	pseudogene
19	ENSG00000240296	AC010492.5	54771859	54772899	pseudogene
19	ENSG00000240197	AC010518.3	54797902	54798219	pseudogene
19	ENSG00000234436	AC008984.7	54813047	54817309	pseudogene
19	ENSG00000249654	VN1R104P	54831476	54832484	pseudogene
19	ENSG00000239961	LILRA4	54844456	54850421	protein_coding
19	ENSG00000267838	AC008746.12	54949847	54950362	lincRNA
19	ENSG00000235681	AC008746.5	54958008	54958225	pseudogene
19	ENSG00000182909	LENG9	54972981	54974894	protein_coding
19	ENSG00000239998	LILRA2	55084387	55099027	protein_coding
19	ENSG00000269271	CTB-83J4.2	55100906	55101752	lincRNA
19	ENSG00000104974	LILRA1	55105047	55113555	protein_coding
19	ENSG00000238094	AC009892.5	55119337	55119843	pseudogene
19	ENSG00000224730	AC009892.10	55147173	55150343	protein_coding
19	ENSG00000225370	AC011515.2	55182682	55184042	pseudogene
19	ENSG00000186431	FCAR	55385704	55401838	protein_coding
19	ENSG00000167634	NLRP7	55434877	55477680	protein_coding
19	ENSG00000125503	PPP1R12C	55602281	55628927	protein_coding
19	ENSG00000267507	CTD-2587H24.1	55630618	55631751	pseudogene
19	ENSG00000129991	TNNI3	55663137	55669141	protein_coding
19	ENSG00000080031	PTPRH	55692616	55720874	protein_coding
19	ENSG00000269808	AC010327.2	55738587	55741647	protein_coding
19	ENSG00000133265	HSPBP1	55773599	55791749	protein_coding
19	ENSG00000180061	TMEM150B	55824169	55845416	protein_coding
19	ENSG00000160471	COX6B2	55860674	55866182	protein_coding
19	ENSG00000095752	IL11	55875757	55881831	protein_coding
19	ENSG00000233493	TMEM238	55890613	55895966	protein_coding
19	ENSG00000267093	CTD-2105E13.13	55911113	55911787	lincRNA
19	ENSG00000108106	UBE2S	55912652	55919145	protein_coding
19	ENSG00000179954	SSC5D	55999771	56030465	protein_coding
19	ENSG00000171443	ZNF524	56111388	56114504	protein_coding
19	ENSG00000213015	ZNF580	56146382	56154835	protein_coding
19	ENSG00000063244	U2AF2	56165512	56186081	protein_coding
19	ENSG00000063245	EPN1	56186592	56221224	protein_coding
19	ENSG00000268593	CTD-2611O12.6	56218707	56219330	pseudogene
19	ENSG00000223638	RFPL4A	56270380	56274541	protein_coding
19	ENSG00000179873	NLRP11	56296770	56348166	protein_coding
19	ENSG00000179709	NLRP8	56459198	56499995	protein_coding
19	ENSG00000267522	CTD-2621I17.6	56578050	56590167	lincRNA
19	ENSG00000142409	ZNF787	56598732	56632649	protein_coding
19	ENSG00000204533	AC024580.1	56662314	56663250	protein_coding
19	ENSG00000204532	ZSCAN5C	56713670	56720821	protein_coding
19	ENSG00000242411	CTD-2086L14.1	56728537	56729146	pseudogene
19	ENSG00000267908	ZSCAN5D	56751773	56758863	protein_coding
19	ENSG00000267145	AC006116.14	56849657	56850017	pseudogene
19	ENSG00000018869	ZNF582	56887413	56904914	protein_coding
19	ENSG00000267224	AC005498.4	57046668	57047132	lincRNA
19	ENSG00000197016	ZNF470	57078880	57100279	protein_coding
19	ENSG00000268847	SIGLEC31P	57100863	57101649	pseudogene
19	ENSG00000268067	OR5AH1P	57272301	57272583	pseudogene
19	ENSG00000268654	MIMT1	57352270	57359924	lincRNA
19	ENSG00000268483	RPL7AP69	57576702	57577507	pseudogene
19	ENSG00000083844	ZNF264	57702868	57724724	protein_coding
19	ENSG00000268723	CTC-444N24.9	57828576	57828930	pseudogene
19	ENSG00000256060	TRAPPC2P1	57874879	57876721	protein_coding
19	ENSG00000269533	AC003002.6	57901252	57931362	protein_coding
19	ENSG00000186230	ZNF749	57946697	57956853	protein_coding
19	ENSG00000268266	AC003005.2	57989017	57994364	lincRNA
19	ENSG00000105136	ZNF419	57999079	58006048	protein_coding
19	ENSG00000121406	ZNF549	58038693	58068910	protein_coding
19	ENSG00000171649	ZIK1	58089824	58105145	protein_coding
19	ENSG00000180532	ZSCAN4	58180303	58190520	protein_coding
19	ENSG00000268948	AC004017.1	58203868	58204128	protein_coding
19	ENSG00000178935	ZNF552	58315209	58326281	protein_coding
19	ENSG00000270804	CTD-2583A14.11	58379253	58380202	pseudogene
19	ENSG00000173480	ZNF417	58411664	58427978	protein_coding
19	ENSG00000176593	CTD-2368P22.1	58513429	58522600	protein_coding
19	ENSG00000235974	VN2R19P	58523957	58537294	pseudogene
19	ENSG00000270837	HNRNPDLP4	58560414	58560714	pseudogene
19	ENSG00000269236	CTD-2619J13.1	58677533	58678512	pseudogene
19	ENSG00000268866	AC020915.2	58735872	58736835	pseudogene
19	ENSG00000269545	CTD-3138B18.4	58740831	58798173	protein_coding
19	ENSG00000083842	ZNF8	58790317	58807254	protein_coding
19	ENSG00000269794	AC010642.2	58830643	58831855	pseudogene
19	ENSG00000121410	A1BG	58856544	58864865	protein_coding
19	ENSG00000174586	ZNF497	58865723	58874214	protein_coding
19	ENSG00000268307	CTD-2619J13.13	58911588	58912046	lincRNA
19	ENSG00000171574	ZNF584	58912871	58929694	protein_coding
19	ENSG00000268543	CTD-2619J13.16	58929927	58930677	lincRNA
19	ENSG00000269473	CTD-2619J13.19	58951815	58957216	lincRNA
19	ENSG00000249471	ZNF324B	58962971	58969200	protein_coding
19	ENSG00000130726	TRIM28	59055458	59062089	protein_coding
19	ENSG00000269032	AC016629.7	59097525	59097723	pseudogene
20	ENSG00000178591	DEFB125	68351	77174	protein_coding
20	ENSG00000185982	DEFB128	168494	170322	protein_coding
20	ENSG00000255743	AL360078.1	172864	172940	pseudogene
20	ENSG00000186458	DEFB132	238377	241737	protein_coding
20	ENSG00000125841	NRSN2	327527	335512	protein_coding
20	ENSG00000125875	TBC1D20	416124	443197	protein_coding
20	ENSG00000125878	TCF15	584441	591042	protein_coding
20	ENSG00000215397	SCRT2	642240	656823	protein_coding
20	ENSG00000101282	RSPO4	939095	982907	protein_coding
20	ENSG00000244588	RAD21L1	1206700	1277065	protein_coding
20	ENSG00000088832	FKBP1A	1349622	1373806	protein_coding
20	ENSG00000196209	SIRPB2	1451386	1472233	protein_coding
20	ENSG00000101307	SIRPB1	1544167	1600707	protein_coding
20	ENSG00000271523	RP4-576H24.5	1572038	1572494	pseudogene
20	ENSG00000223750	RP4-673D20.1	1645929	1688846	pseudogene
20	ENSG00000234282	RP4-673D20.4	1702691	1703183	pseudogene
20	ENSG00000125834	STK35	2082257	2157684	protein_coding
20	ENSG00000226644	RP11-128M1.1	2187863	2193797	lincRNA
20	ENSG00000125780	TGM3	2276647	2321724	protein_coding
20	ENSG00000125835	SNRPB	2442280	2451499	protein_coding
20	ENSG00000088876	ZNF343	2462463	2505348	protein_coding
20	ENSG00000101365	IDH3B	2639041	2644865	protein_coding
20	ENSG00000226217	RPL19P1	2761260	2761687	pseudogene
20	ENSG00000198326	TMEM239	2795614	2800930	protein_coding
20	ENSG00000132635	PCED1A	2815960	2821836	protein_coding
20	ENSG00000125787	GNRH2	3024268	3026393	protein_coding
20	ENSG00000101200	AVP	3063202	3065370	protein_coding
20	ENSG00000185019	UBOX5	3088219	3140842	protein_coding
20	ENSG00000198171	DDRGK1	3170996	3185331	protein_coding
20	ENSG00000088854	C20orf194	3229951	3388272	protein_coding
20	ENSG00000088827	SIGLEC1	3667617	3687775	protein_coding
20	ENSG00000101222	SPEF1	3758151	3762095	protein_coding
20	ENSG00000125843	AP5S1	3801178	3805949	protein_coding
20	ENSG00000125779	PANK2	3869486	3907605	protein_coding
20	ENSG00000215063	RPL21P2	4040280	4040760	pseudogene
20	ENSG00000088826	SMOX	4101627	4168394	protein_coding
20	ENSG00000180259	PRNT	4711928	4721314	protein_coding
20	ENSG00000231071	RP5-1068H6.1	4716315	4717319	pseudogene
20	ENSG00000089057	SLC23A2	4833002	4990939	protein_coding
20	ENSG00000089063	TMEM230	5080486	5093749	protein_coding
20	ENSG00000101292	PROKR2	5282317	5297378	protein_coding
20	ENSG00000226995	LINC00658	5407541	5451740	lincRNA
20	ENSG00000266908	RP5-1022P6.7	5479762	5483527	lincRNA
20	ENSG00000225831	RPS18P1	5513524	5513981	pseudogene
20	ENSG00000125772	GPCPD1	5525085	5591672	protein_coding
20	ENSG00000233578	RP5-1022P6.3	5529486	5530127	pseudogene
20	ENSG00000089195	TRMT6	5917881	5931182	protein_coding
20	ENSG00000125872	LRRN4	6021424	6034695	protein_coding
20	ENSG00000271565	RP4-775C13.2	6199846	6200090	pseudogene
20	ENSG00000228888	RP4-764O22.2	7127114	7234849	lincRNA
20	ENSG00000224711	RP5-988G17.1	7328114	7348279	lincRNA
20	ENSG00000101323	HAO1	7863628	7921121	protein_coding
20	ENSG00000132623	ANKEF1	10015689	10037410	protein_coding
20	ENSG00000230506	RP11-416N4.4	10154168	10177638	lincRNA
20	ENSG00000234900	RP1-278O22.2	10733926	10745934	lincRNA
20	ENSG00000217809	FAT1P1	10869230	10869736	pseudogene
20	ENSG00000270777	RP11-103J8.2	10981952	10982411	lincRNA
20	ENSG00000125899	C20orf187	11008408	11010014	protein_coding
20	ENSG00000237256	PGAM3P	11601699	11602125	pseudogene
20	ENSG00000261411	RP11-268G13.1	11665792	11667971	lincRNA
20	ENSG00000256874	AL080274.1	11790813	11791095	pseudogene
20	ENSG00000234265	RP11-157E14.1	12930986	12932275	lincRNA
20	ENSG00000172296	SPTLC3	12989627	13147411	protein_coding
20	ENSG00000271426	RP4-718P11.1	13054315	13054960	pseudogene
20	ENSG00000101251	SEL1L2	13829893	13977089	protein_coding
20	ENSG00000172264	MACROD2	13976015	16033842	protein_coding
20	ENSG00000230935	RPS3P1	13984154	13984345	pseudogene
20	ENSG00000224274	ENSAP1	15600139	15600464	pseudogene
20	ENSG00000089177	KIF16B	16252749	16554078	protein_coding
20	ENSG00000235208	RPL7AL3	16664753	16665049	pseudogene
20	ENSG00000125870	SNRPB2	16710606	16722421	protein_coding
20	ENSG00000236985	RP5-1195D24.1	16838607	16844793	lincRNA
20	ENSG00000125864	BFSP1	17474550	17549865	protein_coding
20	ENSG00000232333	RPS27AP2	17497488	17497952	pseudogene
20	ENSG00000230495	RP11-462D18.2	17579900	17580452	pseudogene
20	ENSG00000125888	BANF2	17674317	17716516	protein_coding
20	ENSG00000233625	RP5-905G11.3	17868007	17868804	lincRNA
20	ENSG00000227343	RPL15P1	18070760	18071359	pseudogene
20	ENSG00000232943	RP4-717M23.2	18200757	18201156	pseudogene
20	ENSG00000101310	SEC23B	18488137	18542059	protein_coding
20	ENSG00000232388	LINC00493	18548064	18550207	lincRNA
20	ENSG00000125821	DTD1	18568537	18744561	protein_coding
20	ENSG00000236992	RPL12L3	19804087	19804587	pseudogene
20	ENSG00000173418	NAA20	19997760	20014299	protein_coding
20	ENSG00000188559	RALGAPA2	20370196	20693266	protein_coding
20	ENSG00000213384	EIF4E2P1	20640354	20640608	pseudogene
20	ENSG00000225803	MRPS11P1	20834764	20835285	pseudogene
20	ENSG00000234104	RP5-1177M21.1	20951089	20953203	lincRNA
20	ENSG00000235065	RPL24P2	21095364	21095838	pseudogene
20	ENSG00000226875	ZNF877P	21246492	21247103	pseudogene
20	ENSG00000125816	NKX2-4	21376005	21378666	protein_coding
20	ENSG00000227693	GSTM3P1	21482033	21482606	pseudogene
20	ENSG00000227063	RPL41P1	21735866	21736171	pseudogene
20	ENSG00000238034	RP5-1185K9.1	21928285	21951421	lincRNA
20	ENSG00000270838	RP5-1004I9.2	22324331	22324568	pseudogene
20	ENSG00000204684	RP5-1004I9.1	22380989	22401281	lincRNA
20	ENSG00000213882	CYB5P4	22866308	22866706	pseudogene
20	ENSG00000178726	THBD	23026270	23030378	protein_coding
20	ENSG00000230387	RP4-737E23.2	23168765	23170944	lincRNA
20	ENSG00000226344	CST12P	23456337	23460435	pseudogene
20	ENSG00000204663	CST13P	23499783	23522655	pseudogene
20	ENSG00000101435	CST9L	23545369	23549386	protein_coding
20	ENSG00000204658	RP11-218C14.2	23564282	23567147	pseudogene
20	ENSG00000101439	CST3	23608534	23619110	protein_coding
20	ENSG00000225056	RP11-218C14.5	23635862	23637027	lincRNA
20	ENSG00000101441	CST4	23666277	23669677	protein_coding
20	ENSG00000232595	CST2P1	23691957	23692043	pseudogene
20	ENSG00000236168	RP5-831C21.1	23961222	23961371	pseudogene
20	ENSG00000230133	RP5-1100I6.2	24180403	24205224	lincRNA
20	ENSG00000101463	SYNDIG1	24449835	24647252	protein_coding
20	ENSG00000231015	RP5-860P4.2	24660183	24661627	lincRNA
20	ENSG00000077984	CST7	24929866	24940564	protein_coding
20	ENSG00000154930	ACSS1	24986868	25039616	protein_coding
20	ENSG00000225344	RP4-738P15.4	25141803	25142697	pseudogene
20	ENSG00000100997	ABHD12	25275379	25371619	protein_coding
20	ENSG00000227379	PPIAP2	25348911	25349402	pseudogene
20	ENSG00000101004	NINL	25433341	25566153	protein_coding
20	ENSG00000130684	ZNF337	25654851	25677477	protein_coding
20	ENSG00000230772	VN1R108P	25714900	25715729	pseudogene
20	ENSG00000175170	FAM182B	25744102	25848861	protein_coding
20	ENSG00000250090	RP13-401N8.3	25816621	25817468	pseudogene
20	ENSG00000240108	NCOR1P1	26084052	26094664	pseudogene
20	ENSG00000230440	RP13-329D4.3	26113523	26114834	lincRNA
20	ENSG00000131068	DEFB118	29956421	29961726	protein_coding
20	ENSG00000204548	DEFB121	29992648	30000641	protein_coding
20	ENSG00000204547	DEFB122	30009239	30016983	pseudogene
20	ENSG00000180383	DEFB124	30053309	30064560	protein_coding
20	ENSG00000233354	LINC00028	30073581	30075377	lincRNA
20	ENSG00000101294	HM13	30102231	30157370	protein_coding
